cameraIndexCode,name,latitude,longitude
0d880a116c8a425aa28e76000af7b918,CB003 TAMAN U-THANT 1,3.156957,101.723866
41187bb067594744bcdafa0090c134b8,CB004 TAMAN U-THANT 2,3.156403,101.722973
8e401dcdd59241d7818175f966016b1e,CB005 KERAMAT 1,,
73e3c1fbba504c8d9d18f302738b12fa,CB006 KERAMAT 3,3.106034,101.750281
0b4ebab361a2466f86a9d0f7ef0eeab4,CB007 JALAN KERAMAT,3.106573,101.749747
1803106e26d4402a9232c8b7646e6f73,CB008 JALAN CHERAS,3.09363,101.740231
514e32526d44468f886cb6337b921149,CB009 JALAN CHERAS,3.092253,101.740557
0271bebc95304b8d9539e24dd262fecc,CB010 JALAN 9,3.106573,101.749747
e80567c765d44cc7b73e68a331423fc1,CB011 KOLAM KAMPUNG CHERAS BARU,,
0f45165b1aa04acbbe00b4e79e0143be,CB012 JALAN TASIK PERMAISURI,3.098593,101.712815
44e12e4c62a446a184950aa46f916622,CB013 JALAN YAACOB LATIF,3.102476,101.723411
09e2cb9701f045d1bee151e1df9a270d,CB014 JALAN IPOH,3.202919,101.670682
f47da66531ae486d8e10fd6b0623b9ed,CB015 JALAN JAMBU GOLOK,3.197081,101.669109
209d2d46e7de4a38bc60ecf51e638208,CB016 LORONG DELAPAN KG.PANDAN,3.140725,101.736531
e9f5112621fa4ef88eaac460b72c877b,CB017 LORONG KG PANDAN,3.162478,101.626203
0aad7a4afe5f4f6a8549c1baee75034b,CB018 JALAN SEPADU,3.083659,101.674842
a135c54b907c4b43ac9c9100a992d954,CB019 JALAN SEPADU,3.081441,101.676506
9e89721fb17f46799b762e667d07b4ef,CB020 JALAN RAHMAT,3.170365,101.694896
3e8953c158b94c338b0d65268edc374d,CB021 JALAN PANTAI BARU,3.118668,101.66314
7c7a166550f04842abc97246c09dd004,CB022 JALAN JINJANG 5,3.212279,101.65633
46f07d1f443844bcbe462deabee4e69b,CB023 JALAN GENTING KELANG,3.209541,101.728768
0d37ee227a8445b1991cb3164d74d089,CB024 JALAN AMPANG HILIR,3.156479,101.729402
98bdfabf43cc47f1b0625d0aff6bcce5,CCTV WATER LEVEL SUNGAI GOMBAK,0,0
560cef6218cc46c5b2214843e1f3a622,CDC WATER LEVEL,3.150142,101.69432
a67c64ad86934392b20dc9b3d0641895,CK001 LEBUHRAYA TIMUR BARAT,3.104815,101.693645
bd5dd3d7a03d49fd957a83783ae85310,CK002 JALAN DESA BAKTI,,
2ce76fe0be9f42d8bc2cc83f85a6fd22,CK003 JALAN KUCHAI LAMA,3.091492,101.682199
9439b682ae6348a0abbdf0843de45773,CK004 SUSUR KE JALAN HANG TUAH,3.085775,101.693941
10568c8c6ef34260af90e2ef944b96de,CK005 JALAN PANTAI BARU,3.115008,101.664931
744a41b0375843559496559d79dd5b28,CK006F JALAN KERINCHI,,
012a22da66ee4e629d29f364bcc426cf,CK007 JALAN IMBI,3.143316,101.710838
c2a959abda83433b9b324ad648170fd6,CK008 PERSIMPANGAN JALAN BERUANG,3.049168,101.688578
5ba2a53311944158b732b012b878feab,CK009 JALAN NAGASARI,0,0
759751f6f2b14b4bb10b52ee154b202e,CK010 JALAN TUN RAZAK,3.150571,101.722903
8e7fdc55900a448282d4d7603e12c85b,CK011F JALAN KIA PENG PAVILION,3.076553,101.654075
5ed9d04628e6440c94a7e8d53fcc112d,CK012F JALAN DEWAN BAHASA,3.128772,101.701619
8dc68468f51b4539872fc45c4eef96a5,CK013 JALAN SYED PUTRA,3.118633,101.680002
fa98585a88a4470f8b32cce6c69f6261,CK014 JALAN SULTAN ISMAIL,3.112412,101.662162
43e6e1f0c4514168952d9473b7f450c3,CK015 KL SEREMBAN,3.082027,101.702178
5a0eabc2503c4c70b9b1f034480ff914,CK016 JALAN KIA PENG,3.151111,101.72
4163e961ba2a4f6dad092e46ef222431,CK017F LEBUHRAYA BUKIT JALIL,3.047952,101.673673
bb21264455be4303a05592caa869714a,CK018F JALAN CERDIK,3.079087,101.739018
bcf5c1a28bdb4c5fbd84a3a289fbad8b,CK019 LEBUHRAYA BUKIT JALIL,3.047772,101.707212
82175fd5e73440018bf8d897f1211bd6,CK020F JALAN PERMAISURI,3.099458,101.704892
c0f59fc7158942748ce2385dda26827a,CK021 JALAN KILANG,3.191908,101.735487
7ccc0d981217403e8e9ccdcdc5931521,CK022 JALAN CHAN SOW LIN,3.129488,101.716376
4c2a6182a54848f6abd855274153f774,CK023 JALAN PUDU,3.132216,101.715969
c34eb3e9d0ab4cd0903262210c215a1d,CK024 JALAN YEW,3.131184,101.714471
05f4a0d8bbc0480a83e7ebb2d4851e13,CK025 JLN CHAN SOW LIN,3.117614,101.710097
04a9c70378654ea780ef68fb91d6d142,CK026 JALAN SUNGAI BESI ,3.117011,101.707247
af1d918caa2c414ab8473581deac80a8,CK027 JALAN SULTAN HJ AHMAD SHAH ,3.172638,101.673802
1a21aa2ffe084d7187a784711f709c1e,CK028F TAMAN SRI SINAR,3.188039,101.649246
26deaf89ddc04b22b0f22c188d5a6b20,CK029 JALAN DUTAMAS,3.17458,101.663741
ee5c1507103242dbad212e882f861b47,CK030F PINTASAN SEGAMBUT,3.194803,101.661061
58709d1ef7d04cf7a6d88031483496f7,CK031 JALAN BANGSAR,3.134158,101.684295
075cfe120016458a8ac9349412b186df,CK032 JALAN MAAROF,3.14237,101.665521
aa6707d405324002a43c710e207debd6,CK033 JALAN DEWAN BAHASA,3.135485,101.703555
cfbd72536efe40f8b6cfb4b864f87270,CK034 JALAN CHOW SOW LIN 4 JPK,3.125455,101.712372
296aa05be4ec4715ad308a85f35f8b9c,CK035 JALAN CHOW SOW LIN 1 JPK,3.121615,101.704018
4697d65667b2479b8d4f1d522b3845f1,CK036 JALAN CHOW SOW LIN 2 JPK,3.122181,101.708806
dd2f017408e94476882a8332c26e827a,CK037 JALAN CHOW SOW LIN 3 JPK,3.121824,101.708891
c433803dc8c94069a3e4efd208e35436,CK038 JALAN CHOW SOW LIN 3 JPK,3.119813,101.710361
ce142419a35f411a8917a1fadc8155a4,CK039 JALAN CHOW SOW LIN,3.117404,101.708711
d3585cef6a9b4e8b8e1d3114c2a4e4c4,CN 577 JALAN DEWAN BAHASA,3.135403,101.703783
fb33d49e0588438da74be940e02e91a8,CN 745 JALAN DEWAN BAHASA,3.133917,101.704172
5e3053409b354447b777451b6fad6c6b,CN 746 JALAN DEWAN BAHASA,3.134791,101.703896
a31464c713e04f77ab349d9e105399d6,CN001F LEBUHRAYA KL-SEREMBAN,3.045986,101.705335
2939e928e103420591ba6b69b6d09496,CN002 LEBUHRAYA KL-SEREMBAN,3.057294,101.704795
d4ee541d7f4f4ef48c4a1cafc796cb6a,CN002F  LEBUHRAYA KL-SEREMBAN,3.057286,101.70473
b7302376ad0f4e3d8741c6e3b2e1c10c,CN003 LEBUHRAYA KL - SEREMBAN,3.057326,101.704818
63925993fc3d459da02ff2764ea95445,CN003F LEBUHRAYA KL-SEREMBAN,3.057336,101.704896
c3a38c763f4e4af0a65eef73a24dedb6,CN004 LEBUHRAYA KL-SEREMBAN,3.059337,101.704434
01fd35b989524ad5bcb604515e0b903f,CN004F LEBUHRAYA KL-SEREMBAN,3.069656,101.70283
f23082504bc84a4aa8e63be3a9159e49,CN005 LEBUHRAYA KL-SEREMBAN,3.062426,101.703702
240b069fbe3443cdb5c69c0fa58a4e31,CN005F LEBUHRAYA KL-SEREMBAN,3.046021,101.705421
fe8cfacfec834bf19037c458ca3eda5b,CN006F LEBUHRAYA KL - SEREMBAN,3.087349,101.697222
ef7effb9b3384ecdb3451e2c33fe5bf6,CN007 MRT TAMAN NAGA EMAS,3.081988,101.697854
39d4549721ca4d61bad8b50d77bccf3c,CN007F  LEBUHRAYA KL - SEREMBAN,3.088735,101.696817
d770d5289dca43c0bb8e0512a44bda12,CN008 LEBUHRAYA KL - SEREMBAN,3.067206,101.703061
dad7db7cce4a446789b96ca5643fdbbb,CN008F JALAN SULTAN YAHYA PETRA,3.171202,101.717323
4e370d22d85346ec8ecf6b06c69a24c1,CN009 LEBUHRAYA KL-SEREMBAN,3.072368,101.702674
823e46d198d146c391482bc496308cce,CN009F LEBUHRAYA KL-SEREMBAN,3.096793,101.69534
4c23d090b0d643548a4f1ac4b4412a09,CN010 LEBUHRAYA KL - SEREMBAN,3.077177,101.703178
a291e7e388a8419facdfcae820b846cc,CN010F  LEBUHRAYA KL-SEREMBAN,3.098417,101.695744
08d22b3d13e449c6822cc6eac7d0ad9b,CN011 LEBUHRAYA KL - SEREMBAN,3.079364,101.703255
43cbbbc88e96413ba7d97ece2e101d7d,CN011F LEBUHRAYA KL-SEREMBAN,3.101894,101.697315
639ca17d8d1c48bbb5adf4c1d3445089,CN012F LEBUHRAYA KL-SEREMBAN ,3.10185,101.697407
510062ad37184f6ea059ff0096ab7e57,CN013 LEBUHRAYA KL - SEREMBAN ,3.087386,101.697267
cf483b8735b54a7684f9793c521eb214,CN013F JALAN SULTAN YAHYA PETRA,3.17833,101.720637
53d4a525e2c44e3fa22689f27904e7ce,CN014F JALAN ISTANA,3.12292,101.704932
258e97a63421498bae90e84645b7bf78,CN015F JALAN ISTANA,3.122975,101.704961
30ff666bb2c04ce39c775a1918c36c19,CN016F JALAN ISTANA,3.123059,101.704256
35f026e3dabe43fbbe206c6d399cf522,CN017 JALAN AMPANG,3.160648,101.73313
78cec3947b224d49a37f2704d7aaa969,CN017F JALAN ISTANA,3.126421,101.702268
8b39b761338f45a19ce20036cd4351cb,CN018 LEBUHRAYA KL - SEREMBAN,3.096804,101.695362
2b4c284e403d4534b5c985a1b12c8279,CN018F JALAN ISTANA,3.126413,101.702228
1f4d3364e2414cf9ba0ab2931e7c009a,CN019 JALAN AMPANG,3.160629,101.731147
dea0df1fb9a749ee904757c704d9d3d8,CN019F JALAN ISTANA,3.126503,101.70238
3e6fe60186ae4e9f9965c52318b2f788,CN020 JALAN AMPANG,3.160522,101.72873
c57360ffe39c471ba0bd0b5ebc17c18d,CN020F LEBUHRAYA SULTAN ISKANDAR,3.148095,101.680931
0ab54eb92b394712ba839d79efb29d0e,CN021F JALAN ISTANA,3.129025,101.702082
eeab34c3cd934bb8bd4b032e5370fd31,CN022F JALAN ISTANA,3.131822,101.70012
a738d9d0f1004a658bd17a387091656b,CN023 JALAN ISTANA,3.122874,101.704903
377a01dcd8334f8da8f2af1d1956a4cc,CN023F JALAN ISTANA ,3.131878,101.700125
3a8b0260461942ce910b897fb0910b8e,CN024 JALAN ISTANA,3.124752,101.703008
a0a7f2a682a4498588d22f26d0c2aca7,CN024F JALAN SULTAN YAHYA PETRA,3.171217,101.717385
66bbc80dcc084a238191d8b41e7b92bf,CN025 JALAN ISTANA,3.126401,101.702195
dec001093bd94882ad3cf139290c4b0c,CN025F JALAN ISTANA,3.134221,101.69712
148da2b43c5a43c69fe9150e5e04e1b3,CN026 JALAN ISTANA,3.126485,101.70233
04769d3852d94d7cbad7df931cd4fc4f,CN026F JALAN ISTANA,3.134193,101.697078
23f2fb4443104523b90e450415b0f247,CN027 JALAN ISTANA,3.131844,101.700118
24ada93a224141f2bedbed15f77a6c7c,CN027F LEBUHRAYA TIMUR BARAT,3.10709,101.692855
6d61c8cb902a42eabf2df2fcbf99ad8b,CN028 JALAN ISTANA,3.134256,101.69715
e209a3e0365d4d1d9da52050f7b78667,CN028F JALAN DAMANSARA,3.13531,101.695343
76530c5d7ca94ea6b79f9a4291a92e8b,CN029 JALAN DAMANSARA,3.134619,101.696861
98a9dd8352e34ec1b2358aed20f6ca2b,CN029F JALAN DAMANSARA,3.135362,101.695357
daac15137afe454b9166aa88b003e1dc,CN030 JALAN DAMANSARA,3.135261,101.69534
68da8a8c56044af0ad817daee3c9a26d,CN030F JALAN DAMANSARA,3.135364,101.693661
79ff754d044a41149cae16e9b4e38927,CN031 JALAN DAMANSARA,3.135416,101.693661
b544444cb70747a1b2e75c499772f0d5,CN031F JALAN DAMANSARA,3.135328,101.693657
8b7e03a2173a46e0a509fc1e7eaaff8d,CN032 JALAN DAMANSARA,3.137253,101.690772
d188cbf431d445338f0646e0ce73b19c,CN032F JALAN DAMANSARA,3.137294,101.69082
f3856b895ec545beaf03b4dcba155296,CN033 JALAN DAMANSARA,3.138454,101.689035
a5f980ff96cc4dfe846165c71ae390da,CN033F JALAN DAMANSARA ,3.137215,101.690777
b87088a0e1e74ad49bad5d6c51cca126,CN034 JALAN DAMANSARA,3.13846,101.689017
6c79641de30a45a08cd7523428bbb250,CN034F JALAN DAMANSARA,3.138373,101.688975
52f80b2cee1f4c0ca98504b0a754a316,CN035 JALAN DAMANSARA,3.138646,101.686602
9aa7ae2957194895b8949e654c29da1c,CN035F JALAN DAMANSARA,3.13846,101.688948
d632c91c524c4c84af2d47f6330a6277,CN036 JALAN DAMANSARA,3.138645,101.686583
913908c8f47d4e65a02d8130a86fea32,CN036F JALAN DAMANSARA,3.138604,101.6866
1c9c5edb62184d09b54b1d2b7c775de9,CN037 JALAN DAMANSARA,3.139631,101.681491
be7f9f786e284d018adf183de513bc01,CN037F JALAN DAMANSARA,3.138559,101.686604
96063c988ba54601a35c678e8d92b24e,CN038F JALAN DAMANSARA,3.141277,101.67997
976901b55514428abcebb7528388bcc9,CN039 JALAN DAMANSARA,3.136043,101.692017
8c05bed873bf4b57a19759d2043f32df,CN039F JALAN GENTING KELANG,3.211201,101.729785
9bb417a4041f44de9243722440b21a16,CN040 JALAN DAMANSARA,3.141348,101.680002
a4bd94f0d6094397847c79fa27e644b1,CN040F JALAN DAMANSARA 1 51,3.141432,101.680034
7ce1d594663b49538488c47a2492eb8b,CN041 JALAN DAMANSARA,3.143982,101.678542
851af49547b0487db3563d1f6b11c3bf,CN041F JALAN GENTING KELANG,3.214517,101.732176
d53a945afa464a9d8defa27d446c44c7,CN042 JALAN CHERAS,3.122811,101.728354
0bf9eea6e566487fb9dc51d1e45816e2,CN042F JALAN DAMANSARA,3.143983,101.678486
bf6b43d343374b48b3a50e6771ab2ca5,CN043 LEBUHRAYA SULTAN ISKANDAR,3.147317,101.680497
94d0763950514dd3a1e67c76dd44667e,CN043F JALAN GENTING KELANG,3.214458,101.732325
332b91b336af43efb11ba0a85120d7a3,CN044F LEBUHRAYA SULTAN ISKANDAR ,3.147269,101.680541
ab2e026130514a30a1fb808033e3cdcd,CN045 LEBUHRAYA SULTAN ISKANDAR,3.150318,101.681482
4ff4fa441bfa49a9b4c7be242ad8bca6,CN045F LEBUHRAYA SULTAN ISKANDAR,3.147235,101.680578
a1a134e6d03649898ee563f013e979be,CN046 LEBUHRAYA SULTAN ISKANDAR,3.152345,101.680436
7fa5821b41be46d2abe7a441c47e350a,CN046F LEBUHRAYA SULTAN ISKANDAR,3.152367,101.68057
b55a5a7da8fe4521b4b4a384d456080b,CN047 LEBUHRAYA SULTAN ISKANDAR ,3.155402,101.680947
8c1f08efbcf741f386b99dee98365837,CN047F LEBUHRAYA SULTAN ISKANDAR,3.15236,101.680516
de41877ed311453d8d6f32efdb623556,CN048 JALAN CHERAS,3.119373,101.728291
d2f14e9bcf8b4a679783c2913af02dc8,CN048F LEBUHRAYA SULTAN ISKANDAR,3.155423,101.680888
516627747f3a47feacd5f6904fcbcbfc,CN049 LEBUHRAYA SULTAN ISKANDAR,3.159245,101.682307
c5ed7c28c4ce421386403b459d075e43,CN049F LEBUHRAYA TIMUR BARAT,3.110518,101.689402
e071c410f5f44e78b3b40331403fe437,CN050 LEBUHRAYA SULTAN ISKANDAR,3.161193,101.685393
93ceb3592c5142a2bc8ac527ea4e8d5f,CN050F LEBUHRAYA SULTAN ISKANDAR,3.163361,101.685406
15bac31c4d484b8a9c830f4631371bef,CN051 LEBUHRAYA SULTAN ISKANDAR,3.165694,101.685638
ba89bf1f4ca24d09803fc3f921727f1e,CN051F LEBUHRAYA SULTAN ISKANDAR,3.165658,101.685687
c2a3baac40ad483a915a814cc77407bd,CN052 LEBUHRAYA SULTAN ISKANDAR,3.165629,101.685779
cce9811ef8044d27ae7ef042d18bd654,CN052F LEBUHRAYA SULTAN ISKANDAR,3.165643,101.685756
e4c6f827d71d42919ff0dda7f2eee624,CN053 LEBUHRAYA SULTAN ISKANDAR,3.168222,101.689117
2b3d8d38bd074f8f99cc4d1ac9f09b44,CN053F LEBUHRAYA SULTAN ISKANDAR,3.168199,101.689146
2e031450adb14249aec0b6c393e4f22e,CN054 LEBUHRAYA SULTAN ISKANDAR,3.168214,101.689102
8fe1d0232d3e4c7186d370c83dabaa55,CN054F LEBUHRAYA SULTAN ISKANDAR,3.168228,101.689094
43bed61b543849718b4223070803bff2,CN055 JALAN SULTAN ISKANDAR,3.170281,101.691045
db0c3ccfd12e4cd5a8039e5a50069cf3,CN056F JALAN IPOH,3.202546,101.675163
69846e91ac2e4cbf948376cc8f3ed05e,CN057 JALAN PUCHONG,3.080157,101.665641
aea036c6130647e8a30ff64ba2987479,CN057F JALAN IPOH,3.202797,101.672645
9183485821944c5abc6997c3c4d01f97,CN058 JALAN TUN RAZAK,3.172987,101.704731
088d20fba8cc49959f22cc25a63d0baa,CN058F JALAN IPOH,3.202914,101.672606
e17336f84fe74f1fa847214f89ec1f72,CN059 JALAN TUN RAZAK,3.168186,101.712489
6aea2a0048c842698003273c23acc1ec,CN059F JALAN TRAVERS,3.132006,101.682277
4020647aff3949bab5bb970092fa5c36,CN060 JALAN TUN RAZAK,3.1658,101.714891
dbcdaba740bf4b0b9b6cf3cf705545fa,CN060F JALAN SULTAN HISHAMUDDIN,3.140108,101.693113
4ed6028bd250408a928664ed9e8e8802,CN061 JALAN TUN RAZAK,3.165503,101.715255
1522f99dc3614630bb3a210af71bcdb5,CN061F JALAN TUN RAZAK,3.172999,101.704722
3d9a70cccf71409d82e8d2f5d4e95b03,CN062 JALAN TUN RAZAK,3.157774,101.720819
91ab5e69d3b34b9ba89b89df3a4dd5f2,CN062F  JALAN TUN RAZAK,3.172857,101.704733
fc52c93538f8485a93875b8494699d20,CN063 JALAN TUN RAZAK,3.155359,101.721754
e9ae2d79e47d4f8ba8ad37c769bc1126,CN063F JALAN TUN RAZAK,3.170832,101.709567
9a8cf236e214497c9a06bd6f063a9784,CN064F JALAN TUN RAZAK ,3.170052,101.71087
84409e14fffe41e4bf3b990ef8569463,CN065F JALAN TUN RAZAK 112,3.165778,101.714886
6a8da3a2b475468eb75130b294dec9bf,CN066 JALAN TUN RAZAK,3.143951,101.721523
70cb3f1063b941d48bade1d30a3f7485,CN066F JALAN TUN RAZAK,3.165515,101.715262
05336dffd0a14876979bfb454cb97c53,CN067 JALAN TUN RAZAK,3.139391,101.720047
cc5d5edddecd45e0a460f4a3391ea3c9,CN067F JALAN TUN RAZAK,3.1625,101.718864
883b821c08fb4e33b531528fd6528550,CN068F JALAN TUN RAZAK,3.162445,101.719198
f4ef4b73a04b4405a0546a7a3107eaf7,CN069 JALAN YEW,3.135767,101.718279
8d03f3e3fc704de78d28e1c106b67f72,CN069F LEBUHRAYA TIMUR BARAT,3.082148,101.741687
379957408c8f4721bae0f97e924c7341,CN070 JALAN YEW,3.133675,101.716698
43292c5c14d6454a81002a5ea10e088d,CN070F JALAN SUNGAI BESI,3.116981,101.707536
c6a36966eadf456db5246157de4772f4,CN071 JALAN YEW,3.130423,101.713795
2dd60803033c4216a8bf326651811bfa,CN071F JALAN MAHARAJALELA,3.134875,101.705771
b064d994ef8e4dbcb0da09c3f976c7ce,CN072 JALAN YEW,3.130332,101.713895
16135c43018640d68c88e6a04dbec328,CN072F JALAN TUN RAZAK,3.157744,101.720742
393c141830e9406da2a555a79590c56f,CN073 JALAN YEW,3.128806,101.712748
331172cfaf15497590e865dc867a2e4c,CN073F JALAN TUN RAZAK,3.157796,101.72103
f0974801b70345ce8677ed056614d8ed,CN074F JALAN MAHARAJALELA,3.134948,101.705798
d624cfbb469343cb8f2649168f1056e6,CN075 JALAN SUNGAI BESI,3.125613,101.71031
7c2cd3bf44994c42890acd297d08859b,CN075F JALAN TUN RAZAK,3.15668,101.721456
3f213759a7a14eb28278e09f2abea8dc,CN076 JALAN SUNGAI BESI,3.124378,101.70961
ebdcb6b574b649f18bc23bf410d1c230,CN076F JALAN LOKE YEW,3.13333,101.707348
b6cadfa2bd8e4909babd5413c218decb,CN077 JALAN SUNGAI BESI,3.124427,101.70951
38e18b575ced451bab5a2de581fdbc14,CN077F JALAN MAHARAJALELA ,3.134999,101.705857
04e8e01e096b4068a996fd1a66b35509,CN078 JALAN SUNGAI BESI,3.120145,101.708341
a4b250975dc1431b96c2c00a67acabf5,CN078F JALAN LOKE YEW ,3.133185,101.707256
556af3fbafe14acbbd26f9907ec282ac,CN079 JALAN SUNGAI BESI,3.118139,101.708577
d300d4ff55bc4726acaf8acde07f79b4,CN079F JALAN TUN RAZAK,3.155347,101.721726
f810064957fe408993d439c2983e950e,CN080 JALAN KUCHING,3.15617,101.694093
d755ce18b84e48968e5f91369b2c94df,CN080F JALAN TUN RAZAK,3.153651,101.722674
39ccda8db14244c1871fc04b9642a439,CN081 JALAN KUCHING,3.156175,101.693985
3ecbed00921d410a8a898c3a10d67e6a,CN081F JALAN TUN RAZAK,3.151227,101.722943
a59a144b44494218bced2dbee7ef6d6b,CN082 JALAN KUCHING,3.164496,101.6919
497fc7d7e219406db58cafbc6b28fda2,CN082F JALAN TUN RAZAK,3.15121,101.722862
f895dde9225e4572ad643fae0ca946b6,CN083 JALAN KUCHING,3.165538,101.69119
47c5cf67555e4f62a142f829ea354494,CN084 JALAN KUCHING ,3.169768,101.686035
2c9e715408d54275bc4024154f6ce915,CN084F JALAN LOKE YEW,3.130679,101.709831
3eb0e35fb8d1404c9900298c57b24f3f,CN085 JALAN KUCHING,3.170435,101.685034
37e6843a6d5348a1b8f8b8e1db751296,CN085F JALAN LOKE YEW,3.130609,101.709815
8acb1f6fe8904574ad6147b9376581ba,CN086 JALAN KUCHING ,3.17432,101.682174
75642f0b6c974de9b5c434686b79da4f,CN086F JALAN TUN RAZAK,3.143874,101.72164
1307e71951c24cea8554221d837c88af,CN087 JALAN KUCHING,3.175354,101.681318
94bf07b935644ea5802d7362ffebc05c,CN087F JALAN TUN RAZAK,3.143928,101.721388
9c6e392b7fd84ee8b62acfceba90f65a,CN088 JALAN KUCHING,3.177363,101.679119
95b3c732b2254568b0488ec65a1cb616,CN088F JALAN MERAH CAGAR,3.058062,101.691324
c197813d23cd41208c1e1396a39459ff,CN089F JALAN TUN RAZAK,3.139375,101.720012
c7368993a48947faaa5e5794c4c9a84c,CN090 JALAN KUCHING,3.178615,101.674364
45d2e5fa71714da284fd8bd0c4e264fa,CN090F JALAN TUN RAZAK,3.139381,101.720083
fe246f233a7e407c9388e825bf825082,CN091 JALAN KUCHING,3.18066,101.671339
737504f16b4a43adbc18587070808e5a,CN091F JALAN YEW,3.138569,101.719882
f8be253edb7c42c581b675f867547dfe,CN092 JALAN KUCHING,3.183299,101.670894
6f06a8e38e14426f939dbc1821b304a9,CN092F JALAN SULTAN YAHYA PETRA,3.16882,101.715505
57824aae4a474d4ea9be8ba19bc83aeb,CN093 JALAN KUCHING,3.183277,101.6709
1a171fba00504e2caa874d328658334b,CN093F JALAN YEW,3.132428,101.715783
297c667968474c349c49d5dbee556197,CN094 JALAN KUCHING,3.185372,101.670259
f145b115fad34bf997f2cf1f14bf1970,CN094F JALAN YEW,3.133668,101.716713
0b8ecdc9ede04a829a5c73bf3c062fc5,CN095F JALAN YEW,3.130434,101.713781
7d414322d0d44eb9ae2aef83fcfbe3e5,CN096 JALAN KUCHING,3.19648,101.669212
8c637b3e58a241a994e2aaf4e4699c79,CN096F JALAN YEW,3.130372,101.713863
a6f2f5e20186448dadf075403feb3bc5,CN097 JALAN KUCHING,3.197756,101.66948
4999d26cc28046adb77de66331d49803,CN097F JALAN SULTAN YAHYA PETRA,3.168811,101.715459
1f96db4f063d42c99f19f34aa7f569ef,CN098 JALAN KUCHING,3.200617,101.670055
d6847b7f230844568885311dbe339521,CN098F JALAN YEW,3.128811,101.712741
0d83210f59bf48c58d86e3375ec4872d,CN099 JALAN KUCHING ,3.20503,101.671018
14860b9b98fd448aa9f1bd330ec504e9,CN099F JALAN PUCHONG,3.080155,101.665515
f6d9f928b32a4b2aaba76b4272d01f79,CN1001 JALAN TUANKU ABDUL RAHMAN,3.161279,101.697417
f46e989701b3422dbd2c6ee219bc2238,CN1002 JALAN SRI HARTAMAS 22,3.164073,101.648656
225a4c7a3d0e4ba2b5ef8c204b3d9d11,CN1003 JALAN HANG KASTURI,3.146066,101.695902
1f2dfaa9c67b41fe8c1eb5258651bf98,CN1004 JALAN MASJID INDIA,3.151107,101.696181
62cdb4cfa8be4acc8b72604e27a6f943,CN1005 JALAN SRI HARTAMAS 22,3.163917,101.650463
c27d65dee88c4865b53c1fa9870f3280,CN1006 JALAN ISTANA,3.123006,101.704218
19eca3f631fe4f809913456a93dad044,CN1007 JALAN ISTANA,3.1301,101.701811
8192e28e90624f3cb7af5ebe15af9c2c,CN1008 JALAN ISTANA,3.132372,101.698198
b44aca5ed4324087a7614f66085986ab,CN1009 JALAN SYED PUTRA,3.132253,101.693053
9ea009c3684d44bdb6a0a27d431ce8b4,CN100F JALAN SUNGAI BESI,3.124392,101.709587
db623a96aeba4e4fb058e730fa3ae084,CN101 JALAN SULTAN ISMAIL,3.159524,101.696786
16b9cfe5cbcb4880894f799149fceadc,CN1010 JALAN DAMANSARA,3.138549,101.683896
eefcf531370443388213d685249dd00d,CN1011 JALAN DAMANSARA,3.143936,101.678712
1bfe5a23c2ae4c46bb62c82d48724480,CN1012 LEBUHRAYA SULTAN ISKANDAR,3.145159,101.678605
eeaa21a8b6534488abffadd8913b0d44,CN1013 LEBUHRAYA SULTAN ISKANDAR,3.149031,101.681343
0da36411e6cd4d809aebaf5e0f5eb5e1,CN1014 JALAN BUKIT TUNKU,3.154294,101.680174
de3b444338ff4e80a35c0175abb7c72f,CN1015 JALAN BUKIT TUNKU,3.154519,101.681063
793d19dcc39245ab90be59a86f61c077,CN1016 LEBUHRAYA SULTAN ISKANDAR,3.155433,101.680743
69dd004f03914f62be9a9eca36a37554,CN1017 LEBUHRAYA SULTAN ISKANDAR,3.156908,101.681112
e5f5935cd0294deab65096bd0fc8284c,CN1018 JALAN JALIL PERKASA 1,3.063609,101.673767
0aa012a1bae44513b69f7ad1f0698448,CN1019 LEBUHRAYA SULTAN ISKANDAR,3.16009,101.684198
54722b823c1c47d38ef348a44fb3ca65,CN101F  JALAN SUNGAI BESI,3.124438,101.709495
2887c71257b14d189e7b077353488a92,CN102 JALAN KUCHING,3.218709,101.671883
0b56a086a9104d238d85529e41c2720b,CN1020 LEBUHRAYA SULTAN ISKANDAR,3.164605,101.685161
6394913a269d4e3abcc6215f93f558d6,CN1021 JALAN PUCHONG,3.074114,101.659567
f07ff99d3b514c138bd8b59041bb678e,CN1022 JALAN MERAH SILU,3.065998,101.700842
4e20992bab8a4e36afc6437eb3ca1c5e,CN1023 JALAN TUN RAZAK,3.172793,101.694352
424ff2a49b024a52bf4f32686531179d,CN1024 JALAN TUN RAZAK,3.174493,101.69868
ec845e9ef1564d1d9bb6c352a3f9edd3,CN1025 JALAN MERAH SILU,3.073077,101.688328
2175c954419f4cb98535f88105dc7b45,CN1026 JALAN TUN RAZAK,3.172724,101.706054
7dde2dc91c6942dcbff2b073c1d4d01e,CN1027 JALAN TUN RAZAK,3.169239,101.711223
4e71284e63364fbf8778a569f59ff015,CN1028 JALAN TUN RAZAK,3.167243,101.71368
525a93fdc3274cbb9f927dca6b668834,CN1029 JALAN TUN RAZAK,3.163194,101.717066
e99a8ae2b4c64fa1bda9a6d1a12c93e1,CN102F JALAN SUNGAI BESI,3.120164,101.708378
